sitename :,bullshoals
years: ,2013,2018
lat: ,36.562833,lon: ,-93.06663

date,tmin,tmax,vpd,sm,srad,dl,swe,prcp,MAP_worldclim,MAT_worldclim,GLDAS_soilfraction_clay,GLDAS_soilfraction_sand,GLDAS_soilfraction_silt,GLDAS_porosity,GLDAS_soiltex,gcc,rcc,gcc_lowess,rcc_lowess,gcc_norm,rcc_norm,gcc_lowess_norm,rcc_lowess_norm
2014-06-20,19.26,31.59,1010.7132539764644,2.576311111111111,348.58,14.50298888888889,0.0,7.64,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40061,0.40207,0.3994418654862446,0.4020839257854057,0.09687000000000001,0.05175999999999997,0.08550492056665182,0.015671144572232676
2014-06-21,18.29,31.53,1043.6613946820362,2.6493333333333333,485.6,14.503638888888888,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39949,0.40255,0.3990831141539406,0.4026000951225916,0.09575,0.05224000000000001,0.08514616923434781,0.016187313909418577
2014-06-22,18.9,31.28,996.2605960821334,2.4592000000000005,468.17,14.503425,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3985,0.40293,0.3986823048061292,0.403138460829436,0.09476000000000001,0.05262,0.08474535988653642,0.01672567961626298
2014-06-23,19.72,27.54,615.3223746718145,2.269066666666667,262.98,14.50234722222222,0.0,13.97,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39733,0.40327,0.3982403604825046,0.4036911581300679,0.09359,0.05296000000000001,0.08430341556291182,0.017278376916894878
2014-06-24,19.74,28.12,665.3873134439727,2.5446000000000004,373.24,14.500411111111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39625,0.40366,0.3978063905414326,0.4042468108352706,0.09250999999999998,0.05335000000000001,0.08386944562183979,0.01783402962209757
2014-06-25,16.91,27.49,746.5109302308026,2.338944444444444,336.3,14.497611111111112,0.0,4.01,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3955,0.40422,0.3974450778011451,0.4047922622774572,0.09176000000000001,0.05391000000000001,0.08350813288155229,0.018379481064284164
2014-06-26,17.1,28.24,799.6993553671662,2.266955555555556,458.51,14.493955555555557,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39522,0.40508,0.3971795645509243,0.4053143088873304,0.09148,0.054769999999999985,0.0832426196313315,0.01890152767415737
2014-06-27,17.67,28.18,771.4736238663882,2.0698000000000003,439.92,14.489441666666666,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39526,0.40614,0.3970002930327286,0.4058020862184942,0.09151999999999999,0.05582999999999999,0.08306334811313582,0.019389305005321156
2014-06-28,19.57,29.79,826.9147808447706,1.894411111111111,315.79,14.484075,0.0,4.98,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3955,0.40715,0.3969033749583121,0.4062491746564421,0.09176000000000001,0.05684,0.08296643003871934,0.019836393443269096
2014-06-29,19.3,31.39,988.911692133684,1.888311111111111,459.43,14.477861111111112,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39578,0.40786,0.396897634973526,0.4066543417467088,0.09204000000000001,0.05754999999999999,0.0829606900539332,0.020241560533535763
2014-06-30,21.49,32.2,964.5377226512378,1.7241555555555554,417.42,14.470805555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39628,0.40821,0.3969649456033177,0.4070207394327752,0.09254000000000001,0.05790000000000001,0.0830280006837249,0.020607958219602207
2014-07-01,21.17,29.92,753.7799442109758,1.565311111111111,368.9,14.462908333333331,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39705,0.40839,0.3970196712080855,0.4073538858981362,0.09331,0.058079999999999965,0.08308272628849273,0.020941104684963185
2014-07-02,19.76,28.04,658.1742980758277,1.4091777777777776,362.57,14.454177777777778,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39785,0.40847,0.3969713726900046,0.4076591683866625,0.09410999999999997,0.05815999999999999,0.08303442777041181,0.021246387173489478
2014-07-03,13.62,27.82,881.6989756880057,1.2530444444444446,520.02,14.444619444444443,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39842,0.40854,0.3968093549598273,0.4079405955381794,0.09467999999999999,0.058230000000000004,0.08287241004023449,0.02152781432500639
2014-07-04,14.46,28.72,928.344152436648,1.0999777777777775,514.78,14.43423888888889,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39892,0.40844,0.3965660157857563,0.408201625618019,0.09517999999999999,0.058130000000000015,0.0826290708661635,0.021788844404845964
2014-07-05,15.28,28.47,883.4128901019378,0.9469111111111111,491.65,14.423047222222223,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39947,0.4081,0.3962616943185688,0.4084466449812668,0.09572999999999998,0.05779000000000001,0.082324749398976,0.022033863768093798
2014-07-06,18.55,29.63,859.3818391863647,0.8175111111111111,433.58,14.41105,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39975,0.40778,0.3959010287496509,0.4086819556372276,0.09600999999999998,0.057469999999999966,0.0819640838300581,0.022269174424054572
2014-07-07,20.4,30.98,897.5009000939394,0.7293222222222222,307.78,14.398252777777778,0.0,2.6,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39944,0.40774,0.3954858926863437,0.4089152705020784,0.09570000000000001,0.05742999999999998,0.08154894776675092,0.02250248928890536
2014-07-08,19.7,29.45,788.1621623442202,0.7422444444444446,293.35,14.384669444444445,0.0,4.23,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39821,0.40813,0.3950241827689293,0.4091534747209229,0.09447,0.05781999999999998,0.08108723784933652,0.022740693507749876
2014-07-09,17.24,28.87,847.4672327935582,0.8158777777777778,444.14,14.370302777777775,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39632,0.4088,0.3945236546376561,0.4094001090274577,0.09258,0.058489999999999986,0.08058670971806331,0.022987327814284697
2014-07-10,15.79,29.13,920.7483136372884,0.7552666666666668,359.48,14.355169444444444,0.0,4.91,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39432,0.40952,0.3939749415116203,0.409654512108688,0.09058,0.059209999999999985,0.08003799659202754,0.023241730895514956
2014-07-11,17.37,31.89,1109.8565245052196,0.8620444444444445,486.44,14.339275,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39279,0.4101,0.3933545772992119,0.4099124003878157,0.08904999999999996,0.05979000000000001,0.07941763237961913,0.02349961917464266
2014-07-12,19.37,33.89,1234.588607982893,0.8078666666666666,473.2,14.322630555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39165,0.41058,0.3926676969948569,0.4101664309666117,0.08790999999999999,0.06026999999999999,0.07873075207526409,0.023753649753438688
2014-07-13,19.47,33.47,1187.238327729593,0.7536888888888889,464.23,14.305244444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39053,0.41108,0.3919750586905774,0.4104064114494984,0.08678999999999998,0.06076999999999999,0.07803811377098463,0.02399363023632539
2014-07-14,20.48,30.05,804.3635241557595,0.6995111111111111,369.19,14.287133333333331,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38958,0.4115,0.3913434529863443,0.4106197949426602,0.08583999999999997,0.06118999999999997,0.07740650806675153,0.024207013729487192
2014-07-15,15.74,26.26,695.7734699530358,0.6453333333333333,418.16,14.268302777777778,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38894,0.41177,0.3907941395783705,0.4107927858009519,0.0852,0.061460000000000015,0.07685719465877772,0.024380004587778892
2014-07-16,11.23,25.07,747.9494443118624,0.5911555555555555,504.53,14.248769444444443,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38882,0.41182,0.3903146549805463,0.4109130158839686,0.08507999999999999,0.06151000000000001,0.07637771006095351,0.024500234670795595
2014-07-17,13.47,24.12,622.7539982608873,0.5441111111111111,430.23,14.228541666666668,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38911,0.41174,0.3898904288886114,0.4109731783559912,0.08537,0.061429999999999985,0.07595348396901863,0.024560397142818158
2014-07-18,15.41,25.54,653.8951603983992,0.4970666666666667,407.77,14.207633333333334,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38947,0.41158,0.3895184707332573,0.4109730906973743,0.08572999999999997,0.06126999999999999,0.07558152581366451,0.024560309484201293
2014-07-19,13.71,27.96,890.0493954203062,0.4500222222222222,497.62,14.186055555555557,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38956,0.4114,0.3892044639290945,0.4109195328468023,0.08582000000000001,0.06108999999999998,0.07526751900950174,0.02450675163362931
2014-07-20,14.09,29.48,998.3112631650796,0.4029777777777777,509.58,14.163822222222224,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38932,0.41115,0.388949317003448,0.4108245866505695,0.08557999999999999,0.060840000000000005,0.0750123720838552,0.02441180543739646
2014-07-21,15.4,31.64,1144.7033143128,0.3559333333333334,511.04,14.140944444444443,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38898,0.4108,0.3887372615549637,0.4107032822330934,0.08523999999999998,0.06048999999999999,0.0748003166353709,0.024290501019920363
2014-07-22,17.24,32.98,1216.4922755648518,0.3173777777777778,494.24,14.117438888888888,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38862,0.41044,0.388542021707594,0.4105713960618662,0.08488000000000001,0.06013000000000002,0.07460507678800121,0.024158614848693194
2014-07-23,20.04,33.59,1176.9969912256138,0.2788222222222222,333.39,14.09331388888889,0.0,8.07,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38835,0.41016,0.3883395159027256,0.410444320089217,0.08460999999999996,0.059850000000000014,0.0744025709831328,0.02403153887604398
2014-07-24,19.66,31.24,959.2336526932912,0.5092666666666666,407.26,14.068583333333336,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38818,0.40993,0.3881142870536395,0.4103361325830409,0.08444000000000002,0.059620000000000006,0.0741773421340467,0.023923351369867896
2014-07-25,16.72,33.38,1268.0289886167122,0.4772666666666667,498.87,14.043266666666668,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38806,0.40967,0.3878609077921764,0.4102578924048016,0.08432,0.05935999999999997,0.07392396287258363,0.023845111191628576
2014-07-26,19.48,34.61,1304.3096186380626,0.4452666666666667,463.01,14.017369444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3879,0.40948,0.3875822954993548,0.4102160551940608,0.08416000000000001,0.05917,0.07364535057976201,0.023803273980887774
2014-07-27,20.05,31.85,1000.206687101454,0.4177222222222222,401.61,13.990908333333332,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38765,0.40942,0.3872879201950017,0.4102116906704884,0.08390999999999998,0.059109999999999996,0.0733509752754089,0.023798909457315387
2014-07-28,16.58,29.54,929.1369270321654,0.3901777777777778,440.16,13.963897222222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38726,0.40956,0.3869920727194914,0.410240718077123,0.08351999999999998,0.05924999999999997,0.07305512779989859,0.02382793686394996
2014-07-29,14.45,27.25,814.7051674354107,0.3626333333333333,445.39,13.936347222222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38679,0.40985,0.3867101798718251,0.4102949895270826,0.08305000000000001,0.05953999999999998,0.07277323495223231,0.02388220831390958
2014-07-30,15.67,22.6,433.1915193731493,0.3406222222222222,209.16,13.908275,0.0,30.44,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38632,0.41018,0.3864543011330121,0.4103638105097023,0.08257999999999999,0.05986999999999998,0.07251735621341932,0.023951029296529258
2014-07-31,17.97,23.89,413.6901380535787,1.3332777777777778,237.99,13.879691666666666,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38592,0.41045,0.3862316022496687,0.410434998852216,0.08217999999999998,0.06013999999999997,0.0722946573300759,0.024022217639042998
2014-08-01,16.54,27.78,784.6016869994305,1.2774444444444446,403.75,13.850613888888889,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38553,0.41074,0.3860458316241995,0.4104958305717416,0.08178999999999997,0.060429999999999984,0.07210888670460669,0.024083049358568587
2014-08-02,16.64,30.01,967.1524226724282,1.2216111111111112,447.41,13.82105,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38512,0.41111,0.3858990508675209,0.4105345440794423,0.08138000000000001,0.060799999999999965,0.07196210594792812,0.02412176286626927
2014-08-03,16.7,30.64,1019.2750203099472,1.1657777777777778,456.16,13.791016666666668,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38479,0.41143,0.3857927404296014,0.4105418912782727,0.08105000000000001,0.06112000000000001,0.07185579551000859,0.024129110065099657
2014-08-04,17.07,31.27,1062.8940014673367,1.1099444444444444,457.28,13.760527777777778,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38466,0.41156,0.3857281907863437,0.410512184530965,0.08091999999999999,0.06124999999999997,0.0717912458667509,0.02409940331779198
2014-08-05,17.73,32.25,1131.2909049109091,1.0541111111111112,456.55,13.729591666666666,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38482,0.41142,0.3857063135980421,0.4104440641605947,0.08107999999999999,0.06111,0.0717693686784493,0.024031282947421684
2014-08-06,18.94,32.65,1126.0352121252,0.998277777777778,325.91,13.69822777777778,0.0,6.95,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38518,0.41107,0.3857268745417321,0.4103410310244134,0.08144000000000001,0.06075999999999998,0.07178992962213931,0.023928249811240365
2014-08-07,20.01,31.64,982.0997334712048,1.174111111111111,290.61,13.666444444444444,0.0,2.45,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38559,0.41065,0.385786696757979,0.4102111188057502,0.08184999999999998,0.060340000000000005,0.07184975183838621,0.023798337592577157
2014-08-08,20.95,31.41,912.747662656976,1.1951111111111112,356.26,13.634255555555557,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3859,0.41026,0.3858761152657979,0.4100660654678819,0.08216000000000001,0.05995,0.07193917034620512,0.023653284254708862
2014-08-09,20.64,31.82,969.1865401210916,1.1364222222222222,281.17,13.601672222222222,0.0,5.88,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38614,0.40981,0.3859749153165907,0.409920182258546,0.08239999999999997,0.0595,0.07203797039699794,0.023507401045372966
2014-08-10,18.38,31.77,1062.8669080457953,1.2737333333333334,430.87,13.568711111111112,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38641,0.40926,0.3860518058810521,0.4097888736749042,0.08266999999999997,0.05895,0.0721148609614593,0.02337609246173117
2014-08-11,19.56,29.64,812.8850948305344,1.2139666666666666,356.36,13.535380555555555,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38663,0.40876,0.3860708790470005,0.4096871501002133,0.08288999999999996,0.05845,0.0721339341274077,0.023274368887040264
2014-08-12,16.17,27.93,810.5971847085052,1.1542,411.97,13.501694444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38674,0.40849,0.3860017794577314,0.4096283089795426,0.08299999999999996,0.05818000000000001,0.07206483453813861,0.023215527766369592
2014-08-13,13.05,29.44,1018.8810966399052,1.0944333333333334,496.51,13.467666666666666,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38683,0.40849,0.3858281708810445,0.4096226463514625,0.08309,0.05818000000000001,0.0718912259614517,0.023209865138289487
2014-08-14,13.7,31.2,1145.152171810654,1.0346666666666666,500.98,13.433305555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38694,0.40865,0.3855468653790111,0.4096765529463589,0.0832,0.05834,0.07160992045941833,0.02326377173318589
2014-08-15,15.45,31.96,1171.5431637268337,0.9749,480.48,13.398622222222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38693,0.40892,0.3851582448931153,0.4097930009916264,0.08318999999999999,0.058609999999999995,0.0712212999735225,0.023380219778453393
2014-08-16,17.92,33.0,1196.569553166782,0.9151333333333334,447.13,13.363630555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38664,0.40926,0.3846647535262325,0.409972969325367,0.08289999999999997,0.05895,0.07072780860663969,0.023560188112193958
2014-08-17,20.29,32.91,1095.7556906067152,0.8553666666666667,391.35,13.328344444444443,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38596,0.40972,0.3840803183867269,0.4102163332402255,0.08222000000000002,0.05940999999999996,0.07014337346713412,0.023803552027052477
2014-08-18,19.91,34.42,1267.7832028856133,0.7956000000000001,424.53,13.292769444444446,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38498,0.41032,0.3834272034459227,0.4105216453926052,0.08123999999999998,0.06001000000000001,0.0694902585263299,0.0241088641794322
2014-08-19,19.36,35.29,1380.4614776591616,0.7358333333333333,445.3,13.256916666666667,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38382,0.41094,0.3827210144027138,0.4108849346957508,0.08007999999999998,0.06063000000000002,0.06878406948312099,0.024472153482577808
2014-08-20,20.69,34.99,1298.2101091387335,0.6760666666666666,415.57,13.220802777777775,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38262,0.41146,0.381968794463032,0.4112982594364705,0.07888,0.06114999999999998,0.06803184954343922,0.024885478223297508
2014-08-21,21.27,35.02,1275.99126625484,0.6163000000000001,403.67,13.184430555555554,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38114,0.4118,0.3811770377984202,0.4117497792963918,0.07739999999999997,0.06148999999999999,0.06724009287882743,0.025336998083218765
2014-08-22,21.27,35.71,1352.5971951611418,0.5565333333333332,412.33,13.147816666666667,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37936,0.41208,0.3803531166645122,0.4122258086638141,0.07561999999999997,0.06176999999999999,0.06641617174491943,0.02581302745064107
2014-08-23,21.36,36.73,1465.485415144852,0.4967666666666666,421.8,13.110969444444445,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37772,0.41239,0.3794984741049949,0.4127099164677698,0.07397999999999999,0.06207999999999997,0.06556152918540209,0.02629713525459676
2014-08-24,20.04,36.66,1505.7774102150056,0.4459666666666667,442.87,13.073897222222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37665,0.41283,0.378608210906857,0.4131813902403169,0.07290999999999997,0.06251999999999996,0.06467126598726419,0.026768609027143897
2014-08-25,19.76,36.49,1496.2539203107067,0.3951666666666666,444.1,13.036611111111112,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37645,0.41344,0.3776924524157278,0.4136332731673678,0.07271,0.06312999999999996,0.06375550749613501,0.027220491954194792
2014-08-26,20.16,35.81,1408.237315381043,0.3443666666666666,425.93,12.999119444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37681,0.41412,0.3767714213325715,0.4140658505594883,0.07306999999999997,0.06380999999999998,0.06283447641297873,0.027653069346315284
2014-08-27,20.0,35.85,1418.525428431445,0.2935666666666667,427.01,12.961433333333334,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3772,0.41482,0.3758653807819563,0.4144810437631256,0.07345999999999997,0.06451000000000001,0.06192843586236352,0.028068262549952594
2014-08-28,20.34,32.83,1085.8627624209812,0.2427666666666666,372.43,12.92356111111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37714,0.4155,0.374987393256326,0.4148803863134576,0.07339999999999997,0.06518999999999997,0.06105044833673323,0.028467605100284565
2014-08-29,19.46,31.06,951.0501134935608,0.1919666666666666,265.92,12.88551111111111,0.0,3.66,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3762,0.41602,0.3741345918694421,0.4152617480361315,0.07245999999999997,0.06570999999999999,0.060197646949849304,0.028848966822958455
2014-08-30,19.62,30.76,914.2282450347376,0.2631666666666666,255.03,12.847291666666669,0.0,7.58,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37459,0.41636,0.3732693379659201,0.4156172684900078,0.07084999999999997,0.06605,0.059332393046327314,0.02920448727683478
2014-08-31,19.08,31.9,1047.5232293141316,0.4947888888888889,280.76,12.808916666666669,0.0,7.3,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37275,0.41662,0.3723062622730549,0.4159515331123091,0.06901000000000002,0.06630999999999998,0.058369317353462125,0.029538751899136073
2014-09-01,18.23,29.88,894.8985238836672,0.7086555555555556,266.05,12.77038888888889,0.0,22.73,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37114,0.41692,0.3712108449356565,0.4162867422102365,0.06740000000000002,0.06661,0.057273900016063695,0.029873960997063465
2014-09-02,18.7,28.22,727.3123059835675,1.4287444444444446,228.02,12.731716666666667,0.0,9.74,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36777,0.41399,0.3700253179203623,0.4166324799504488,0.06402999999999998,0.06368000000000001,0.05608837300076952,0.030219698737275758
2014-09-03,18.08,31.88,1084.8013070251473,1.690577777777778,395.94,12.692913888888889,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36196,0.40704,0.3687988362108456,0.4169810621916142,0.058219999999999994,0.05673,0.054861891291252796,0.030568280978441165
2014-09-04,20.24,33.4,1147.7997864028944,1.616922222222222,373.38,12.653980555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.35613,0.39989,0.3675724222906796,0.4173336749491548,0.05238999999999999,0.04958000000000001,0.053635477371086815,0.03092089373598178
2014-09-05,19.79,31.98,1024.8260959865866,1.5432666666666668,357.67,12.614933333333331,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.35267,0.39636,0.3663886483334486,0.4177013704703629,0.048929999999999974,0.04604999999999998,0.0524517034138558,0.03128858925718986
2014-09-06,18.58,25.12,476.6249918612334,1.469611111111111,220.91,12.575775,0.0,0.92,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.35181,0.39685,0.3652738425769379,0.4181664284812308,0.04807,0.04653999999999997,0.051336897657345115,0.031753647268057794
2014-09-07,13.45,27.07,871.0081562892776,1.4343444444444444,409.43,12.536511111111112,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.35269,0.40007,0.3643198740874225,0.419073275212029,0.048949999999999994,0.04975999999999997,0.050382929167829715,0.032660493998855955
2014-09-08,14.66,30.81,1211.020332398704,1.3701111111111113,440.09,12.497155555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.356,0.4073,0.3640200391516069,0.4204932586363398,0.05225999999999997,0.056989999999999985,0.050083094232014125,0.03408047742316678
2014-09-09,17.45,32.12,1128.3134786543735,1.3058777777777777,300.87,12.457711111111111,0.0,5.58,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36244,0.41979,0.3642900791263642,0.4216306452519932,0.058699999999999974,0.06947999999999999,0.0503531342067714,0.03521786403882016
2014-09-10,20.44,30.59,858.4998119335219,1.4341777777777778,226.62,12.418186111111112,0.0,4.88,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.369,0.43188,0.3638862764344808,0.422237362495454,0.06525999999999998,0.08156999999999998,0.04994933151488801,0.035824581282281
2014-09-11,17.88,21.45,238.97116472150788,1.5329444444444442,94.7,12.378588888888888,0.0,2.24,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37276,0.43842,0.3629592322731172,0.4228221270356629,0.06901999999999997,0.08810999999999997,0.04902228735352443,0.03640934582248989
2014-09-12,13.47,17.87,234.5501537320249,1.5382888888888888,121.53,12.338925,0.0,3.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37461,0.44147,0.3623534650929971,0.4237732057499506,0.07086999999999999,0.09115999999999996,0.04841652017340431,0.03736042453677757
2014-09-13,9.34,20.07,496.98990219864095,1.566477777777778,362.75,12.299205555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37543,0.44306,0.3620893337758673,0.4247628310098439,0.07168999999999998,0.09275,0.048152388856274486,0.03835004979667089
2014-09-14,9.1,24.46,753.3634331314524,1.4913333333333334,334.31,12.259430555555555,0.0,4.91,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37449,0.44234,0.3618421029700331,0.4256223491032963,0.07074999999999998,0.09203,0.04790515805044032,0.03920956789012331
2014-09-15,11.42,25.67,800.2734072341095,1.5798555555555558,421.86,12.219613888888889,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37145,0.4386,0.3615766060490355,0.426400545318638,0.06770999999999999,0.08828999999999998,0.047639661129442734,0.03998776410546501
2014-09-16,16.29,21.41,322.19126466752573,1.4992555555555558,183.54,12.179758333333332,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36779,0.43415,0.3613317419979177,0.4271218907539526,0.06405,0.08383999999999997,0.04739479707832489,0.04070910954077961
2014-09-17,17.77,22.44,317.03230377673185,1.4186555555555558,126.8,12.139872222222223,0.0,18.79,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36501,0.4313,0.3611427511376991,0.4277361538821036,0.06126999999999999,0.08099,0.04720580621810633,0.0413233726689306
2014-09-18,16.46,22.35,378.8635333710545,1.9643888888888887,161.89,12.09996388888889,0.0,3.15,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36269,0.42957,0.3607652353729515,0.4280493752254556,0.05895,0.07926,0.046828290453358734,0.04163659401228259
